pipeline,cv_score,generation,holdout_score,holdout_roc_auc_score
"MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.5)",0.7525,0,0.69,0.79925
"MLPClassifier(VarianceThreshold(input_matrix, VarianceThreshold__threshold=0.1), MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.01)",0.7649999999999999,0,0.8200000000000001,0.898
"MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.5)",0.7525,1,0.75,0.8098
"MLPClassifier(VarianceThreshold(input_matrix, VarianceThreshold__threshold=0.1), MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.01)",0.7649999999999999,1,0.8049999999999999,0.8727
"MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.5)",0.7525,2,0.7849999999999999,0.8749
"MLPClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.9000000000000001, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.4), MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.5)",0.825,2,0.8400000000000001,0.93545
"MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.1)",0.775,3,0.765,0.8824000000000001
"MLPClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.9000000000000001, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.4), MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.5)",0.825,3,0.81,0.9128999999999999
"MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.1)",0.7875,4,0.75,0.8755
"MLPClassifier(Binarizer(input_matrix, Binarizer__threshold=0.0), MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.1)",0.9875,4,0.75,0.8175
"MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.1)",0.7875,5,0.8200000000000001,0.9152999999999999
